game_id,player_id,team_id,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,evenStrengthSavePercentage
2018020390,8476999,7,3743,1,0,0,43,40,4,2,34,2,35,6,L,93.0232558139535,66.6666666666667,97.1428571428571
2018020390,8473503,13,3735,0,0,0,24,22,4,0,18,0,19,5,W,91.6666666666667,80.0,94.7368421052632
2018020391,8476234,1,3554,0,0,0,29,25,6,0,19,1,21,7,L,86.2068965517241,85.7142857142857,90.4761904761905
2018020391,8474651,15,3600,0,0,0,36,33,4,1,28,2,30,4,W,91.6666666666667,100.0,93.3333333333333
2018020392,8476434,24,3675,0,0,0,34,33,15,3,15,3,16,15,W,97.0588235294118,100.0,93.75
2018020392,8470147,12,3675,0,0,0,29,27,2,1,24,1,26,2,L,93.1034482758621,100.0,92.3076923076923
2018020393,8474596,19,3694,0,0,0,29,27,6,0,21,0,22,7,W,93.1034482758621,85.7142857142857,95.4545454545455
2018020393,8473575,21,3680,0,0,0,37,34,3,1,30,1,32,4,L,91.8918918918919,75.0,93.75
2018020394,8477361,26,3547,0,0,0,35,33,2,1,30,1,31,3,L,94.2857142857143,66.6666666666667,96.7741935483871
2018020394,8469608,20,3600,0,0,0,14,13,0,0,13,0,14,0,W,92.8571428571429,,92.8571428571429
2018020390,8476999,7,3743,1,0,0,43,40,4,2,34,2,35,6,L,93.0232558139535,66.6666666666667,97.1428571428571
2018020390,8473503,13,3735,0,0,0,24,22,4,0,18,0,19,5,W,91.6666666666667,80.0,94.7368421052632
2018020391,8476234,1,3554,0,0,0,29,25,6,0,19,1,21,7,L,86.2068965517241,85.7142857142857,90.4761904761905
2018020391,8474651,15,3600,0,0,0,36,33,4,1,28,2,30,4,W,91.6666666666667,100.0,93.3333333333333
2018020392,8476434,24,3675,0,0,0,34,33,15,3,15,3,16,15,W,97.0588235294118,100.0,93.75
2018020392,8470147,12,3675,0,0,0,29,27,2,1,24,1,26,2,L,93.1034482758621,100.0,92.3076923076923
2018020393,8474596,19,3694,0,0,0,29,27,6,0,21,0,22,7,W,93.1034482758621,85.7142857142857,95.4545454545455
2018020393,8473575,21,3680,0,0,0,37,34,3,1,30,1,32,4,L,91.8918918918919,75.0,93.75
2018020394,8477361,26,3547,0,0,0,35,33,2,1,30,1,31,3,L,94.2857142857143,66.6666666666667,96.7741935483871
2018020394,8469608,20,3600,0,0,0,14,13,0,0,13,0,14,0,W,92.8571428571429,,92.8571428571429
2018020395,8474889,28,3587,0,0,0,26,21,3,1,17,1,21,4,L,80.7692307692308,75.0,80.9523809523809
2018020395,8467950,9,3578,0,0,0,38,36,3,1,32,1,33,4,W,94.7368421052632,75.0,96.969696969697
2018020396,8471750,25,3600,0,0,0,25,24,4,1,19,1,20,4,W,96.0,100.0,95.0
2018020396,8475195,23,3495,0,0,0,27,25,1,0,24,0,26,1,L,92.5925925925926,100.0,92.3076923076923
2018020403,8475883,10,3600,0,0,0,41,38,2,0,36,0,39,2,W,92.6829268292683,100.0,92.3076923076923
2018020403,8471227,30,3518,0,0,0,22,18,0,3,15,3,18,1,L,81.8181818181818,0.0,83.3333333333333
2018020397,8470657,17,3550,0,0,2,40,38,3,2,33,2,34,4,W,95.0,75.0,97.0588235294118
2018020397,8471695,6,3486,0,0,2,26,23,4,4,15,4,17,5,L,88.4615384615385,80.0,88.2352941176471
2018020398,8480382,3,3590,0,0,0,41,36,7,1,28,1,32,8,L,87.8048780487805,87.5,87.5
2018020398,8471679,8,3598,0,0,0,22,20,3,0,17,0,18,4,W,90.9090909090909,75.0,94.4444444444444
2018020399,8475839,14,3792,0,0,0,27,23,9,2,12,2,15,10,W,85.1851851851852,90.0,80.0
2018020399,8473503,13,3782,0,0,0,39,34,0,3,31,3,34,2,L,87.1794871794872,0.0,91.1764705882353
2018020400,8476316,52,3883,0,0,0,39,36,2,0,34,0,36,3,W,92.3076923076923,66.6666666666667,94.4444444444444
2018020400,8476234,1,3873,0,0,0,38,34,0,2,32,2,36,0,L,89.4736842105263,,88.8888888888889
2018020401,8475683,29,3482,0,0,0,29,26,2,0,24,0,27,2,L,89.6551724137931,100.0,88.8888888888889
2018020401,8471306,2,3594,0,0,0,30,28,3,1,24,1,26,3,W,93.3333333333333,100.0,92.3076923076923
2018020402,8476932,4,3600,0,0,0,32,30,0,2,28,2,30,0,W,93.75,,93.3333333333333
2018020402,8479193,5,3534,0,0,0,25,22,4,0,18,1,20,4,L,88.0,100.0,90.0
2018020405,8473434,19,3600,0,0,0,44,38,12,1,25,1,30,13,L,86.3636363636364,92.3076923076923,83.3333333333333
2018020405,8478499,53,3589,0,0,0,26,25,1,1,23,1,24,1,W,96.1538461538462,100.0,95.8333333333333
2018020404,8470320,16,3597,0,0,0,29,25,2,1,22,1,25,3,L,86.2068965517241,66.6666666666667,88.0
2018020404,8471469,18,3600,0,0,0,21,19,0,0,19,1,20,0,W,90.4761904761905,,95.0
2018020406,8470594,54,3479,0,0,0,34,32,7,2,23,2,25,7,L,94.1176470588235,100.0,92.0
2018020406,8475156,22,3586,0,0,0,32,31,3,3,25,3,26,3,W,96.875,100.0,96.1538461538462
2018020395,8474889,28,3587,0,0,0,26,21,3,1,17,1,21,4,L,80.7692307692308,75.0,80.9523809523809
2018020395,8467950,9,3578,0,0,0,38,36,3,1,32,1,33,4,W,94.7368421052632,75.0,96.969696969697
2018020396,8471750,25,3600,0,0,0,25,24,4,1,19,1,20,4,W,96.0,100.0,95.0
2018020396,8475195,23,3495,0,0,0,27,25,1,0,24,0,26,1,L,92.5925925925926,100.0,92.3076923076923
2018020403,8475883,10,3600,0,0,0,41,38,2,0,36,0,39,2,W,92.6829268292683,100.0,92.3076923076923
2018020403,8471227,30,3518,0,0,0,22,18,0,3,15,3,18,1,L,81.8181818181818,0.0,83.3333333333333
2018020397,8470657,17,3550,0,0,2,40,38,3,2,33,2,34,4,W,95.0,75.0,97.0588235294118
2018020397,8471695,6,3486,0,0,2,26,23,4,4,15,4,17,5,L,88.4615384615385,80.0,88.2352941176471
2018020398,8480382,3,3590,0,0,0,41,36,7,1,28,1,32,8,L,87.8048780487805,87.5,87.5
2018020398,8471679,8,3598,0,0,0,22,20,3,0,17,0,18,4,W,90.9090909090909,75.0,94.4444444444444
2018020399,8475839,14,3792,0,0,0,27,23,9,2,12,2,15,10,W,85.1851851851852,90.0,80.0
2018020399,8473503,13,3782,0,0,0,39,34,0,3,31,3,34,2,L,87.1794871794872,0.0,91.1764705882353
2018020400,8476316,52,3883,0,0,0,39,36,2,0,34,0,36,3,W,92.3076923076923,66.6666666666667,94.4444444444444
2018020400,8476234,1,3873,0,0,0,38,34,0,2,32,2,36,0,L,89.4736842105263,,88.8888888888889
2018020401,8475683,29,3482,0,0,0,29,26,2,0,24,0,27,2,L,89.6551724137931,100.0,88.8888888888889
2018020401,8471306,2,3594,0,0,0,30,28,3,1,24,1,26,3,W,93.3333333333333,100.0,92.3076923076923
2018020402,8476932,4,3600,0,0,0,32,30,0,2,28,2,30,0,W,93.75,,93.3333333333333
2018020402,8479193,5,3534,0,0,0,25,22,4,0,18,1,20,4,L,88.0,100.0,90.0
2018020405,8473434,19,3600,0,0,0,44,38,12,1,25,1,30,13,L,86.3636363636364,92.3076923076923,83.3333333333333
2018020405,8478499,53,3589,0,0,0,26,25,1,1,23,1,24,1,W,96.1538461538462,100.0,95.8333333333333
2018020404,8470320,16,3597,0,0,0,29,25,2,1,22,1,25,3,L,86.2068965517241,66.6666666666667,88.0
2018020404,8471469,18,3600,0,0,0,21,19,0,0,19,1,20,0,W,90.4761904761905,,95.0
2018020406,8470594,54,3479,0,0,0,34,32,7,2,23,2,25,7,L,94.1176470588235,100.0,92.0
2018020406,8475156,22,3586,0,0,0,32,31,3,3,25,3,26,3,W,96.875,100.0,96.1538461538462
2018020407,8468011,24,2801,0,0,0,21,19,4,0,15,0,17,4,W,90.4761904761905,100.0,88.2352941176471
2018020407,8476434,24,799,0,0,0,11,8,0,0,8,0,10,1,,72.7272727272727,0.0,80.0
2018020407,8474651,15,3507,0,0,0,25,19,1,1,17,1,21,3,L,76.0,33.3333333333333,80.9523809523809
2018020408,8476945,52,3900,0,0,0,19,16,0,1,15,1,18,0,W,84.2105263157895,,83.3333333333333
2018020408,8468685,3,3900,0,0,0,42,39,5,0,34,0,36,6,L,92.8571428571429,83.3333333333333,94.4444444444444
2018020411,8469608,20,3595,0,0,0,24,22,3,3,16,3,17,4,W,91.6666666666667,75.0,94.1176470588235
2018020411,8470645,16,3517,1,0,0,41,38,9,0,29,0,30,11,L,92.6829268292683,81.8181818181818,96.6666666666667
2018020409,8474889,28,3597,0,0,0,41,40,3,0,37,0,38,3,W,97.5609756097561,100.0,97.3684210526316
2018020409,8471679,8,3452,0,0,0,29,26,3,0,23,0,25,4,L,89.6551724137931,75.0,92.0
2018020410,8473575,21,3600,0,0,0,24,24,5,0,19,0,19,5,W,100.0,100.0,100.0
2018020410,8473541,17,3505,0,0,0,28,27,0,1,26,1,26,1,L,96.4285714285714,0.0,100.0
2018020412,8475852,12,3535,0,0,0,34,33,8,0,25,0,26,8,L,97.0588235294118,100.0,96.1538461538462
2018020412,8471734,26,3600,0,0,0,34,34,6,0,28,0,28,6,W,100.0,100.0,100.0
2018020407,8468011,24,2801,0,0,0,21,19,4,0,15,0,17,4,W,90.4761904761905,100.0,88.2352941176471
2018020407,8476434,24,799,0,0,0,11,8,0,0,8,0,10,1,,72.7272727272727,0.0,80.0
2018020407,8474651,15,3507,0,0,0,25,19,1,1,17,1,21,3,L,76.0,33.3333333333333,80.9523809523809
2018020408,8476945,52,3900,0,0,0,19,16,0,1,15,1,18,0,W,84.2105263157895,,83.3333333333333
2018020408,8468685,3,3900,0,0,0,42,39,5,0,34,0,36,6,L,92.8571428571429,83.3333333333333,94.4444444444444
2018020411,8469608,20,3595,0,0,0,24,22,3,3,16,3,17,4,W,91.6666666666667,75.0,94.1176470588235
2018020411,8470645,16,3517,1,0,0,41,38,9,0,29,0,30,11,L,92.6829268292683,81.8181818181818,96.6666666666667
2018020409,8474889,28,3597,0,0,0,41,40,3,0,37,0,38,3,W,97.5609756097561,100.0,97.3684210526316
2018020409,8471679,8,3452,0,0,0,29,26,3,0,23,0,25,4,L,89.6551724137931,75.0,92.0
2018020410,8473575,21,3600,0,0,0,24,24,5,0,19,0,19,5,W,100.0,100.0,100.0
2018020410,8473541,17,3505,0,0,0,28,27,0,1,26,1,26,1,L,96.4285714285714,0.0,100.0
2018020412,8475852,12,3535,0,0,0,34,33,8,0,25,0,26,8,L,97.0588235294118,100.0,96.1538461538462
2018020412,8471734,26,3600,0,0,0,34,34,6,0,28,0,28,6,W,100.0,100.0,100.0
2018020413,8475839,14,3600,0,0,0,27,26,7,1,18,1,19,7,W,96.2962962962963,100.0,94.7368421052632
2018020413,8471239,1,1196,0,0,0,6,5,0,0,5,0,5,1,,83.3333333333333,0.0,100.0
2018020413,8476234,1,2397,0,0,0,20,16,1,0,15,0,18,2,L,80.0,50.0,83.3333333333333
2018020414,8475622,7,3504,0,0,0,25,23,4,0,19,0,20,5,L,92.0,80.0,95.0
2018020414,8471469,18,3600,0,0,0,22,21,3,1,17,1,18,3,W,95.4545454545455,100.0,94.4444444444444
2018020415,8475156,22,3493,0,0,0,24,21,3,0,18,0,20,4,L,87.5,75.0,90.0
2018020415,8471418,25,3588,0,0,2,29,28,4,0,24,0,25,4,W,96.551724137931,100.0,96.0
2018020413,8475839,14,3600,0,0,0,27,26,7,1,18,1,19,7,W,96.2962962962963,100.0,94.7368421052632
2018020413,8471239,1,1196,0,0,0,6,5,0,0,5,0,5,1,,83.3333333333333,0.0,100.0
2018020413,8476234,1,2397,0,0,0,20,16,1,0,15,0,18,2,L,80.0,50.0,83.3333333333333
2018020414,8475622,7,3504,0,0,0,25,23,4,0,19,0,20,5,L,92.0,80.0,95.0
2018020414,8471469,18,3600,0,0,0,22,21,3,1,17,1,18,3,W,95.4545454545455,100.0,94.4444444444444
2018020415,8475156,22,3493,0,0,0,24,21,3,0,18,0,20,4,L,87.5,75.0,90.0
2018020415,8471418,25,3588,0,0,2,29,28,4,0,24,0,25,4,W,96.551724137931,100.0,96.0
2018020417,8470860,6,3600,0,0,0,44,39,10,1,28,1,31,12,L,88.6363636363636,83.3333333333333,90.3225806451613
2018020417,8466141,13,3590,0,0,0,33,33,3,0,30,0,30,3,W,100.0,100.0,100.0
2018020418,8476945,52,3600,1,0,0,28,27,2,0,25,0,26,2,W,96.4285714285714,100.0,96.1538461538462
2018020418,8471306,2,3511,0,0,0,23,21,2,0,19,0,20,3,L,91.304347826087,66.6666666666667,95.0
2018020419,8473575,21,3467,0,0,0,32,26,1,0,25,0,30,2,L,81.25,50.0,83.3333333333333
2018020419,8479193,5,3600,0,0,0,45,42,2,0,40,1,41,3,W,93.3333333333333,66.6666666666667,97.5609756097561
2018020420,8469608,20,2400,1,0,0,16,13,1,0,12,0,15,1,W,81.25,100.0,80.0
2018020420,8479496,20,1200,0,0,0,14,11,2,0,9,0,11,3,,78.5714285714286,66.6666666666667,81.8181818181818
2018020420,8476914,29,811,0,0,0,2,1,0,0,1,0,2,0,,50.0,,50.0
2018020420,8475683,29,2789,0,0,0,26,18,2,2,14,2,19,5,L,69.2307692307692,40.0,73.6842105263158
2018020416,8475883,10,3897,0,0,0,41,38,1,0,37,0,40,1,W,92.6829268292683,100.0,92.5
2018020416,8476999,7,3897,0,0,0,30,26,1,1,24,1,28,1,L,86.6666666666667,100.0,85.7142857142857
2018020421,8467950,9,3600,0,0,0,41,36,5,0,31,0,36,5,L,87.8048780487805,100.0,86.1111111111111
2018020421,8471679,8,3577,0,0,0,30,28,5,1,22,1,24,5,W,93.3333333333333,100.0,91.6666666666667
2018020422,8475277,14,3900,0,0,0,24,19,1,0,18,0,23,1,W,79.1666666666667,100.0,78.2608695652174
2018020422,8470657,17,3900,0,0,0,35,30,1,0,29,1,33,1,L,85.7142857142857,100.0,87.8787878787879
2018020423,8471227,30,3600,0,0,0,31,29,6,0,23,0,25,6,W,93.5483870967742,100.0,92.0
2018020423,8475195,23,3559,0,0,0,28,25,1,0,24,0,24,4,L,89.2857142857143,25.0,100.0
2018020424,8474651,15,3537,0,0,0,27,23,10,3,10,3,12,12,L,85.1851851851852,83.3333333333333,83.3333333333333
2018020424,8470594,54,3600,0,0,0,26,23,3,1,19,1,22,3,W,88.4615384615385,100.0,86.3636363636364
2018020425,8478499,53,3600,0,0,0,26,25,2,2,21,2,22,2,W,96.1538461538462,100.0,95.4545454545455
2018020425,8471734,26,3498,0,0,2,20,18,4,1,13,2,13,5,L,90.0,80.0,100.0
2018020417,8470860,6,3600,0,0,0,44,39,10,1,28,1,31,12,L,88.6363636363636,83.3333333333333,90.3225806451613
2018020417,8466141,13,3590,0,0,0,33,33,3,0,30,0,30,3,W,100.0,100.0,100.0
2018020418,8476945,52,3600,1,0,0,28,27,2,0,25,0,26,2,W,96.4285714285714,100.0,96.1538461538462
2018020418,8471306,2,3511,0,0,0,23,21,2,0,19,0,20,3,L,91.304347826087,66.6666666666667,95.0
2018020419,8473575,21,3467,0,0,0,32,26,1,0,25,0,30,2,L,81.25,50.0,83.3333333333333
2018020419,8479193,5,3600,0,0,0,45,42,2,0,40,1,41,3,W,93.3333333333333,66.6666666666667,97.5609756097561
2018020420,8469608,20,2400,1,0,0,16,13,1,0,12,0,15,1,W,81.25,100.0,80.0
2018020420,8479496,20,1200,0,0,0,14,11,2,0,9,0,11,3,,78.5714285714286,66.6666666666667,81.8181818181818
2018020420,8476914,29,811,0,0,0,2,1,0,0,1,0,2,0,,50.0,,50.0
2018020420,8475683,29,2789,0,0,0,26,18,2,2,14,2,19,5,L,69.2307692307692,40.0,73.6842105263158
2018020416,8475883,10,3897,0,0,0,41,38,1,0,37,0,40,1,W,92.6829268292683,100.0,92.5
2018020416,8476999,7,3897,0,0,0,30,26,1,1,24,1,28,1,L,86.6666666666667,100.0,85.7142857142857
2018020421,8467950,9,3600,0,0,0,41,36,5,0,31,0,36,5,L,87.8048780487805,100.0,86.1111111111111
2018020421,8471679,8,3577,0,0,0,30,28,5,1,22,1,24,5,W,93.3333333333333,100.0,91.6666666666667
2018020422,8475277,14,3900,0,0,0,24,19,1,0,18,0,23,1,W,79.1666666666667,100.0,78.2608695652174
2018020422,8470657,17,3900,0,0,0,35,30,1,0,29,1,33,1,L,85.7142857142857,100.0,87.8787878787879
2018020423,8471227,30,3600,0,0,0,31,29,6,0,23,0,25,6,W,93.5483870967742,100.0,92.0
2018020423,8475195,23,3559,0,0,0,28,25,1,0,24,0,24,4,L,89.2857142857143,25.0,100.0
2018020424,8474651,15,3537,0,0,0,27,23,10,3,10,3,12,12,L,85.1851851851852,83.3333333333333,83.3333333333333
2018020424,8470594,54,3600,0,0,0,26,23,3,1,19,1,22,3,W,88.4615384615385,100.0,86.3636363636364
2018020425,8478499,53,3600,0,0,0,26,25,2,2,21,2,22,2,W,96.1538461538462,100.0,95.4545454545455
2018020425,8471734,26,3498,0,0,2,20,18,4,1,13,2,13,5,L,90.0,80.0,100.0
2018020426,8475660,22,3839,0,0,0,30,28,5,2,21,2,23,5,W,93.3333333333333,100.0,91.304347826087
2018020426,8474596,19,3878,0,0,0,36,34,5,1,28,1,30,5,L,94.4444444444444,100.0,93.3333333333333
2018020427,8470645,16,3556,0,0,0,31,28,2,1,25,1,28,2,L,90.3225806451613,100.0,89.2857142857143
2018020427,8476434,24,3600,0,0,0,27,25,5,1,19,1,21,5,W,92.5925925925926,100.0,90.4761904761905
2018020428,8470147,12,3600,0,0,0,23,18,1,0,17,0,21,2,L,78.2608695652174,50.0,80.9523809523809
2018020428,8474889,28,3600,0,0,0,40,39,2,1,36,1,36,3,W,97.5,66.6666666666667,100.0
2018020426,8475660,22,3839,0,0,0,30,28,5,2,21,2,23,5,W,93.3333333333333,100.0,91.304347826087
2018020426,8474596,19,3878,0,0,0,36,34,5,1,28,1,30,5,L,94.4444444444444,100.0,93.3333333333333
2018020427,8470645,16,3556,0,0,0,31,28,2,1,25,1,28,2,L,90.3225806451613,100.0,89.2857142857143
2018020427,8476434,24,3600,0,0,0,27,25,5,1,19,1,21,5,W,92.5925925925926,100.0,90.4761904761905
2018020428,8470147,12,3600,0,0,0,23,18,1,0,17,0,21,2,L,78.2608695652174,50.0,80.9523809523809
2018020428,8474889,28,3600,0,0,0,40,39,2,1,36,1,36,3,W,97.5,66.6666666666667,100.0
2018020429,8473541,17,3752,0,0,0,31,27,4,0,23,0,27,4,W,87.0967741935484,100.0,85.1851851851852
2018020429,8476343,10,3768,0,0,0,32,27,2,1,24,1,29,2,L,84.375,100.0,82.7586206896552
2018020430,8475831,21,3600,0,0,0,35,33,7,1,25,1,26,8,W,94.2857142857143,87.5,96.1538461538462
2018020430,8466141,13,3500,0,0,0,36,32,4,2,26,3,29,4,L,88.8888888888889,100.0,89.6551724137931
2018020431,8475683,29,3610,0,0,0,26,23,5,0,18,0,21,5,W,88.4615384615385,100.0,85.7142857142857
2018020431,8476932,4,3583,0,0,0,30,26,5,3,18,3,22,5,L,86.6666666666667,100.0,81.8181818181818
2018020432,8471306,2,2383,0,0,0,21,16,3,0,13,0,17,4,L,76.1904761904762,75.0,76.4705882352941
2018020432,8476444,2,1200,0,0,0,7,6,0,0,6,0,7,0,,85.7142857142857,,85.7142857142857
2018020432,8479193,5,3600,0,0,0,24,22,3,1,18,2,19,3,W,91.6666666666667,100.0,94.7368421052632
2018020433,8471679,8,3597,0,0,0,21,19,2,2,15,2,16,3,W,90.4761904761905,66.6666666666667,93.75
2018020433,8467950,9,3595,0,0,0,42,38,6,0,32,0,36,6,L,90.4761904761905,100.0,88.8888888888889
2018020434,8471695,6,3512,0,0,0,30,27,2,0,25,1,27,2,L,90.0,100.0,92.5925925925926
2018020434,8475839,14,3596,0,0,2,35,33,4,0,29,0,31,4,W,94.2857142857143,100.0,93.5483870967742
2018020435,8471774,30,3400,0,0,0,20,18,4,1,13,1,15,4,L,90.0,100.0,86.6666666666667
2018020435,8469608,20,3600,0,0,0,31,31,9,1,21,1,21,9,W,100.0,100.0,100.0
2018020436,8477831,15,3600,1,0,0,29,27,0,1,26,1,28,0,W,93.1034482758621,,92.8571428571429
2018020436,8478499,53,3496,0,0,0,28,25,0,0,25,0,28,0,L,89.2857142857143,,89.2857142857143
2018020437,8471469,18,2400,0,0,0,25,21,3,0,18,0,21,4,L,84.0,75.0,85.7142857142857
2018020437,8477424,18,1133,0,0,0,5,4,2,0,2,0,3,2,,80.0,100.0,66.6666666666667
2018020437,8474593,23,3600,0,0,0,29,26,1,0,25,0,28,1,W,89.6551724137931,100.0,89.2857142857143
2018020438,8470645,16,3435,0,0,0,36,32,1,3,28,3,31,2,L,88.8888888888889,50.0,90.3225806451613
2018020438,8470594,54,3583,0,0,0,35,32,3,0,29,0,32,3,W,91.4285714285714,100.0,90.625
2018020439,8476234,1,3600,0,0,0,32,29,0,1,28,1,31,0,W,90.625,,90.3225806451613
2018020439,8471734,26,3483,0,0,2,34,29,4,0,25,0,29,5,L,85.2941176470588,80.0,86.2068965517241
2018020429,8473541,17,3752,0,0,0,31,27,4,0,23,0,27,4,W,87.0967741935484,100.0,85.1851851851852
2018020429,8476343,10,3768,0,0,0,32,27,2,1,24,1,29,2,L,84.375,100.0,82.7586206896552
2018020430,8475831,21,3600,0,0,0,35,33,7,1,25,1,26,8,W,94.2857142857143,87.5,96.1538461538462
2018020430,8466141,13,3500,0,0,0,36,32,4,2,26,3,29,4,L,88.8888888888889,100.0,89.6551724137931
2018020431,8475683,29,3610,0,0,0,26,23,5,0,18,0,21,5,W,88.4615384615385,100.0,85.7142857142857
2018020431,8476932,4,3583,0,0,0,30,26,5,3,18,3,22,5,L,86.6666666666667,100.0,81.8181818181818
2018020432,8471306,2,2383,0,0,0,21,16,3,0,13,0,17,4,L,76.1904761904762,75.0,76.4705882352941
2018020432,8476444,2,1200,0,0,0,7,6,0,0,6,0,7,0,,85.7142857142857,,85.7142857142857
2018020432,8479193,5,3600,0,0,0,24,22,3,1,18,2,19,3,W,91.6666666666667,100.0,94.7368421052632
2018020433,8471679,8,3597,0,0,0,21,19,2,2,15,2,16,3,W,90.4761904761905,66.6666666666667,93.75
2018020433,8467950,9,3595,0,0,0,42,38,6,0,32,0,36,6,L,90.4761904761905,100.0,88.8888888888889
2018020434,8471695,6,3512,0,0,0,30,27,2,0,25,1,27,2,L,90.0,100.0,92.5925925925926
2018020434,8475839,14,3596,0,0,2,35,33,4,0,29,0,31,4,W,94.2857142857143,100.0,93.5483870967742
2018020435,8471774,30,3400,0,0,0,20,18,4,1,13,1,15,4,L,90.0,100.0,86.6666666666667
2018020435,8469608,20,3600,0,0,0,31,31,9,1,21,1,21,9,W,100.0,100.0,100.0
2018020436,8477831,15,3600,1,0,0,29,27,0,1,26,1,28,0,W,93.1034482758621,,92.8571428571429
2018020436,8478499,53,3496,0,0,0,28,25,0,0,25,0,28,0,L,89.2857142857143,,89.2857142857143
2018020437,8471469,18,2400,0,0,0,25,21,3,0,18,0,21,4,L,84.0,75.0,85.7142857142857
2018020437,8477424,18,1133,0,0,0,5,4,2,0,2,0,3,2,,80.0,100.0,66.6666666666667
2018020437,8474593,23,3600,0,0,0,29,26,1,0,25,0,28,1,W,89.6551724137931,100.0,89.2857142857143
2018020438,8470645,16,3435,0,0,0,36,32,1,3,28,3,31,2,L,88.8888888888889,50.0,90.3225806451613
2018020438,8470594,54,3583,0,0,0,35,32,3,0,29,0,32,3,W,91.4285714285714,100.0,90.625
2018020439,8476234,1,3600,0,0,0,32,29,0,1,28,1,31,0,W,90.625,,90.3225806451613
2018020439,8471734,26,3483,0,0,2,34,29,4,0,25,0,29,5,L,85.2941176470588,80.0,86.2068965517241
2018020440,8474889,28,3481,0,0,0,30,27,2,0,25,0,28,2,L,90.0,100.0,89.2857142857143
2018020440,8471750,25,3600,0,0,0,43,41,4,0,37,0,39,4,W,95.3488372093023,100.0,94.8717948717949
2018020441,8474596,19,3600,0,0,0,26,26,4,0,22,0,22,4,W,100.0,100.0,100.0
2018020441,8476945,52,3470,0,0,0,27,26,2,2,22,2,22,3,L,96.2962962962963,66.6666666666667,100.0
2018020442,8471774,30,3078,0,0,0,26,22,3,0,19,0,23,3,,84.6153846153846,100.0,82.6086956521739
2018020442,8471227,30,522,0,0,0,6,3,0,0,3,0,6,0,L,50.0,,50.0
2018020442,8475660,22,3600,0,0,0,33,31,3,0,28,0,30,3,W,93.9393939393939,100.0,93.3333333333333
2018020443,8475852,12,3600,0,0,2,19,18,4,2,12,3,12,4,W,94.7368421052632,100.0,100.0
2018020443,8476434,24,3539,0,0,0,35,32,6,0,26,0,29,6,L,91.4285714285714,100.0,89.6551724137931
2018020440,8474889,28,3481,0,0,0,30,27,2,0,25,0,28,2,L,90.0,100.0,89.2857142857143
2018020440,8471750,25,3600,0,0,0,43,41,4,0,37,0,39,4,W,95.3488372093023,100.0,94.8717948717949
2018020441,8474596,19,3600,0,0,0,26,26,4,0,22,0,22,4,W,100.0,100.0,100.0
2018020441,8476945,52,3470,0,0,0,27,26,2,2,22,2,22,3,L,96.2962962962963,66.6666666666667,100.0
2018020442,8471774,30,3078,0,0,0,26,22,3,0,19,0,23,3,,84.6153846153846,100.0,82.6086956521739
2018020442,8471227,30,522,0,0,0,6,3,0,0,3,0,6,0,L,50.0,,50.0
2018020442,8475660,22,3600,0,0,0,33,31,3,0,28,0,30,3,W,93.9393939393939,100.0,93.3333333333333
2018020443,8475852,12,3600,0,0,2,19,18,4,2,12,3,12,4,W,94.7368421052632,100.0,100.0
2018020443,8476434,24,3539,0,0,0,35,32,6,0,26,0,29,6,L,91.4285714285714,100.0,89.6551724137931
2018020444,8476932,4,3600,0,0,0,30,28,0,1,27,1,29,0,W,93.3333333333333,,93.1034482758621
2018020444,8476999,7,3600,0,0,0,41,35,7,2,26,3,31,7,L,85.3658536585366,100.0,83.8709677419355
2018020445,8470594,54,3600,0,0,0,25,20,1,0,19,0,23,2,L,80.0,50.0,82.6086956521739
2018020445,8471734,26,3600,0,0,0,30,29,4,0,25,0,26,4,W,96.6666666666667,100.0,96.1538461538462
2018020446,8476343,10,827,0,0,0,4,4,0,0,4,0,4,0,,100.0,,100.0
2018020446,8475883,10,2770,0,0,0,28,22,4,1,17,1,22,5,L,78.5714285714286,80.0,77.2727272727273
2018020446,8470860,6,3591,0,0,0,32,29,3,1,25,1,27,4,W,90.625,75.0,92.5925925925926
2018020447,8479193,5,3680,0,0,0,29,27,7,2,18,2,19,8,L,93.1034482758621,87.5,94.7368421052632
2018020447,8467950,9,3680,0,0,0,36,35,6,0,29,0,30,6,W,97.2222222222222,100.0,96.6666666666667
2018020448,8471306,2,3592,0,0,0,25,23,3,2,18,2,20,3,W,92.0,100.0,90.0
2018020448,8473541,17,3476,0,0,0,19,16,3,0,13,0,15,4,L,84.2105263157895,75.0,86.6666666666667
2018020449,8473575,21,1679,0,0,0,23,18,2,0,16,0,20,3,L,78.2608695652174,66.6666666666667,80.0
2018020449,8475831,21,1921,0,0,0,15,13,0,0,13,0,14,1,,86.6666666666667,0.0,92.8571428571429
2018020449,8475839,14,3600,0,0,0,30,29,1,1,27,1,28,1,W,96.6666666666667,100.0,96.4285714285714
2018020450,8468685,3,3900,0,0,0,31,27,5,1,21,1,23,7,W,87.0967741935484,71.4285714285714,91.304347826087
2018020450,8466141,13,3900,0,0,0,26,22,1,1,20,2,23,1,L,84.6153846153846,100.0,86.9565217391304
2018020451,8474651,15,3580,0,0,0,28,28,9,1,18,1,18,9,W,100.0,100.0,100.0
