play_id,strength,gameWinningGoal,emptyNet
2018020177_29,Even,False,False
2018020177_32,Even,False,False
2018020177_192,Even,False,False
2018020177_225,Even,False,False
2018020177_237,Even,False,False
2018020177_278,Even,False,False
2018020177_309,Even,False,
2018020167_90,Even,False,False
2018020167_295,Even,False,False
2018020167_314,Even,True,False
2018020168_51,Even,False,False
2018020168_65,Even,False,False
2018020168_74,Even,False,False
2018020168_94,Even,False,False
2018020168_160,Even,False,False
2018020168_168,Power Play,True,False
2018020168_179,Even,False,False
2018020168_240,Even,False,False
2018020168_273,Even,False,False
2018020169_113,Power Play,False,False
2018020169_216,Power Play,False,False
2018020169_257,Power Play,False,False
2018020169_270,Power Play,False,False
2018020169_299,Even,True,False
2018020170_9,Power Play,False,False
2018020170_48,Short Handed,False,False
2018020170_75,Even,False,False
2018020170_230,Even,False,False
2018020170_268,Even,False,False
2018020170_274,Even,False,False
2018020170_310,Even,True,False
2018020170_326,Even,False,True
2018020171_134,Power Play,False,False
2018020171_162,Even,True,False
2018020171_257,Even,False,False
2018020171_293,Short Handed,False,False
2018020171_337,Even,False,True
2018020172_9,Even,False,False
2018020172_35,Even,False,False
2018020172_52,Even,False,False
2018020172_89,Even,False,False
2018020172_125,Even,False,False
2018020172_162,Power Play,True,False
2018020172_168,Power Play,False,False
2018020172_228,Power Play,False,False
2018020172_272,Even,False,False
2018020172_284,Even,False,False
2018020172_287,Even,False,False
2018020173_93,Power Play,False,False
2018020173_162,Even,False,False
2018020173_171,Even,True,False
2018020173_252,Even,False,False
2018020173_290,Even,False,False
2018020174_65,Even,False,False
2018020174_100,Power Play,False,False
2018020174_176,Even,False,False
2018020174_210,Even,False,False
2018020174_220,Even,False,False
2018020174_244,Power Play,False,False
2018020174_327,Power Play,True,False
2018020175_16,Even,False,False
2018020175_26,Even,True,False
2018020175_65,Short Handed,False,False
2018020175_132,Even,False,False
2018020175_138,Even,False,False
2018020175_252,Power Play,False,False
2018020176_17,Power Play,False,False
2018020176_115,Even,False,False
2018020176_146,Even,False,False
2018020176_310,Power Play,False,False
2018020176_312,Even,True,False
2018020177_29,Even,False,False
2018020177_32,Even,False,False
2018020177_192,Even,False,False
2018020177_225,Even,False,False
2018020177_237,Even,False,False
2018020177_278,Even,False,False
2018020177_309,Even,False,
2018020178_37,Even,False,False
2018020178_82,Even,False,False
2018020178_111,Power Play,False,False
2018020178_176,Even,False,False
2018020178_253,Even,True,False
2018020178_288,Even,False,False
2018020178_37,Even,False,False
2018020178_82,Even,False,False
2018020178_111,Power Play,False,False
2018020178_176,Even,False,False
2018020178_253,Even,True,False
2018020178_288,Even,False,False
2018020180_119,Even,False,False
2018020180_154,Power Play,False,False
2018020180_219,Power Play,False,False
2018020180_236,Even,False,False
2018020180_265,Power Play,True,False
2018020180_342,Even,False,True
2018020179_172,Even,False,False
2018020179_231,Even,True,False
2018020179_293,Power Play,False,False
2018020181_47,Power Play,False,False
2018020181_187,Short Handed,False,False
2018020181_258,Even,False,False
2018020181_275,Power Play,False,False
2018020181_334,Even,False,
2018020182_25,Even,False,False
2018020182_52,Even,False,False
2018020182_125,Even,False,False
2018020182_140,Even,False,False
2018020182_158,Even,False,False
2018020182_164,Even,False,False
2018020182_190,Even,False,False
2018020182_335,Even,False,False
2018020182_346,Even,True,False
2018020182_349,Even,False,True
2018020183_35,Power Play,False,False
2018020183_110,Even,False,False
2018020183_179,Power Play,True,False
2018020183_205,Even,False,False
2018020183_220,Power Play,False,False
2018020183_302,Even,False,True
2018020184_42,Power Play,False,False
2018020184_187,Even,False,False
2018020184_236,Power Play,False,False
2018020184_242,Power Play,False,False
2018020184_289,Short Handed,False,False
2018020184_326,Short Handed,True,True
2018020184_331,Power Play,False,False
2018020185_33,Even,False,False
2018020185_105,Even,True,False
2018020185_169,Even,False,False
2018020185_289,Even,False,False
2018020185_295,Even,False,True
2018020186_14,Even,False,False
2018020186_43,Even,False,False
2018020186_128,Power Play,False,False
2018020186_133,Even,False,False
2018020186_151,Even,False,False
2018020186_199,Even,True,False
2018020186_258,Power Play,False,False
2018020186_281,Even,False,False
2018020187_117,Short Handed,False,False
2018020187_127,Even,False,False
2018020187_134,Even,False,False
2018020187_159,Even,False,False
2018020187_201,Even,False,False
2018020187_228,Power Play,False,False
2018020187_251,Even,False,False
2018020187_273,Even,False,False
2018020187_287,Even,False,False
2018020187_298,Even,True,False
2018020187_330,Power Play,False,False
2018020188_131,Even,True,False
2018020188_237,Power Play,False,False
2018020188_274,Short Handed,False,False
2018020188_294,Even,False,False
2018020189_98,Power Play,False,False
2018020189_144,Power Play,False,False
2018020189_152,Even,False,False
2018020189_260,Even,False,False
2018020189_293,Even,False,
2018020189_295,Even,False,
2018020190_100,Even,False,False
2018020190_166,Power Play,False,False
2018020190_170,Even,False,False
2018020190_183,Even,True,False
2018020190_210,Even,False,False
2018020190_274,Even,False,False
2018020190_281,Even,False,True
2018020191_73,Even,False,False
2018020191_98,Even,False,False
2018020191_164,Even,True,False
2018020191_205,Even,False,False
2018020191_326,Short Handed,False,True
2018020180_119,Even,False,False
2018020180_154,Power Play,False,False
2018020180_219,Power Play,False,False
2018020180_236,Even,False,False
2018020180_265,Power Play,True,False
2018020180_342,Even,False,True
2018020179_172,Even,False,False
2018020179_231,Even,True,False
2018020179_293,Power Play,False,False
2018020181_47,Power Play,False,False
2018020181_187,Short Handed,False,False
2018020181_258,Even,False,False
2018020181_275,Power Play,False,False
2018020181_334,Even,False,
2018020182_25,Even,False,False
2018020182_52,Even,False,False
2018020182_125,Even,False,False
2018020182_140,Even,False,False
2018020182_158,Even,False,False
2018020182_164,Even,False,False
2018020182_190,Even,False,False
2018020182_335,Even,False,False
2018020182_346,Even,True,False
2018020182_349,Even,False,True
2018020183_35,Power Play,False,False
2018020183_110,Even,False,False
2018020183_179,Power Play,True,False
2018020183_205,Even,False,False
2018020183_220,Power Play,False,False
2018020183_302,Even,False,True
2018020184_42,Power Play,False,False
2018020184_187,Even,False,False
2018020184_236,Power Play,False,False
2018020184_242,Power Play,False,False
2018020184_289,Short Handed,False,False
2018020184_326,Short Handed,True,True
2018020184_331,Power Play,False,False
2018020185_33,Even,False,False
2018020185_105,Even,True,False
2018020185_169,Even,False,False
2018020185_289,Even,False,False
2018020185_295,Even,False,True
2018020186_14,Even,False,False
2018020186_43,Even,False,False
2018020186_128,Power Play,False,False
2018020186_133,Even,False,False
2018020186_151,Even,False,False
2018020186_199,Even,True,False
2018020186_258,Power Play,False,False
2018020186_281,Even,False,False
2018020187_117,Short Handed,False,False
2018020187_127,Even,False,False
2018020187_134,Even,False,False
2018020187_159,Even,False,False
2018020187_201,Even,False,False
2018020187_228,Power Play,False,False
2018020187_251,Even,False,False
2018020187_273,Even,False,False
2018020187_287,Even,False,False
2018020187_298,Even,True,False
2018020187_330,Power Play,False,False
2018020188_131,Even,True,False
2018020188_237,Power Play,False,False
2018020188_274,Short Handed,False,False
2018020188_294,Even,False,False
2018020189_98,Power Play,False,False
2018020189_144,Power Play,False,False
2018020189_152,Even,False,False
2018020189_260,Even,False,False
2018020189_293,Even,False,
2018020189_295,Even,False,
2018020190_100,Even,False,False
2018020190_166,Power Play,False,False
2018020190_170,Even,False,False
2018020190_183,Even,True,False
2018020190_210,Even,False,False
2018020190_274,Even,False,False
2018020190_281,Even,False,True
2018020191_73,Even,False,False
2018020191_98,Even,False,False
2018020191_164,Even,True,False
2018020191_205,Even,False,False
2018020191_326,Short Handed,False,True
2018020192_60,Even,False,False
2018020192_90,Power Play,False,False
2018020192_105,Power Play,False,False
2018020192_147,Power Play,False,False
2018020192_211,Power Play,True,False
2018020192_288,Even,False,False
2018020193_7,Even,False,False
2018020193_106,Even,False,False
2018020193_131,Even,False,False
2018020193_136,Even,False,False
2018020193_151,Even,False,False
2018020193_164,Even,False,False
2018020193_173,Even,False,False
2018020193_194,Even,False,False
2018020193_222,Even,False,False
2018020193_260,Power Play,False,False
2018020193_314,Power Play,False,False
2018020193_319,Even,False,False
2018020193_345,Power Play,True,False
2018020194_61,Short Handed,False,False
2018020194_72,Power Play,False,False
2018020194_77,Even,False,False
2018020194_161,Even,False,False
2018020194_291,Even,False,False
2018020194_295,Even,False,False
2018020194_328,Even,True,False
2018020192_60,Even,False,False
2018020192_90,Power Play,False,False
2018020192_105,Power Play,False,False
2018020192_147,Power Play,False,False
2018020192_211,Power Play,True,False
2018020192_288,Even,False,False
2018020193_7,Even,False,False
2018020193_106,Even,False,False
2018020193_131,Even,False,False
2018020193_136,Even,False,False
2018020193_151,Even,False,False
2018020193_164,Even,False,False
2018020193_173,Even,False,False
2018020193_194,Even,False,False
2018020193_222,Even,False,False
2018020193_260,Power Play,False,False
2018020193_314,Power Play,False,False
2018020193_319,Even,False,False
2018020193_345,Power Play,True,False
2018020194_61,Short Handed,False,False
2018020194_72,Power Play,False,False
2018020194_77,Even,False,False
2018020194_161,Even,False,False
2018020194_291,Even,False,False
2018020194_295,Even,False,False
2018020194_328,Even,True,False
2018020195_17,Even,False,False
2018020195_27,Even,False,False
2018020195_67,Even,True,False
2018020195_122,Power Play,False,False
2018020195_124,Even,False,False
2018020195_133,Even,False,False
2018020195_139,Even,False,False
2018020195_144,Even,False,False
2018020195_221,Even,False,False
2018020195_247,Even,False,False
2018020195_250,Even,False,False
2018020196_8,Even,False,False
2018020196_72,Even,False,False
2018020196_92,Even,True,False
2018020196_268,Even,False,False
2018020196_360,Even,False,False
2018020197_5,Even,False,False
2018020197_67,Even,False,False
2018020197_99,Even,False,False
2018020197_180,Even,False,False
2018020197_209,Even,False,False
2018020197_268,Even,True,False
2018020197_315,Even,False,False
2018020198_46,Power Play,True,False
2018020198_291,Even,False,False
2018020198_319,Short Handed,False,True
2018020199_58,Even,True,False
2018020199_146,Even,False,False
2018020199_209,Even,False,False
2018020199_360,Power Play,False,False
2018020199_378,Short Handed,False,False
2018020200_66,Even,False,False
2018020200_69,Even,False,False
2018020200_116,Even,False,False
2018020200_161,Even,False,False
2018020200_174,Even,False,False
2018020200_233,Power Play,False,False
2018020200_314,Even,True,False
2018020201_27,Even,False,False
2018020201_30,Even,True,False
2018020201_71,Power Play,False,False
2018020201_94,Even,False,False
2018020201_178,Even,False,False
2018020201_249,Even,False,False
2018020202_78,Even,True,False
2018020204_84,Even,True,False
2018020204_143,Even,False,False
2018020204_302,Even,False,False
2018020203_16,Power Play,False,False
2018020203_59,Power Play,False,False
2018020203_74,Even,False,False
2018020203_134,Even,False,False
2018020203_167,Even,False,False
2018020203_255,Even,False,False
2018020203_259,Even,True,False
2018020203_280,Short Handed,False,True
2018020205_56,Even,False,False
2018020205_155,Power Play,True,False
2018020205_206,Even,False,False
2018020205_247,Short Handed,False,False
2018020205_252,Short Handed,False,False
2018020206_5,Even,False,False
2018020206_25,Even,False,False
2018020206_91,Even,False,False
2018020206_176,Power Play,False,False
2018020206_219,Even,False,False
2018020206_281,Even,False,False
2018020206_307,Even,True,False
2018020195_17,Even,False,False
2018020195_27,Even,False,False
2018020195_67,Even,True,False
2018020195_122,Power Play,False,False
2018020195_124,Even,False,False
2018020195_133,Even,False,False
2018020195_139,Even,False,False
2018020195_144,Even,False,False
2018020195_221,Even,False,False
2018020195_247,Even,False,False
2018020195_250,Even,False,False
2018020196_8,Even,False,False
2018020196_72,Even,False,False
2018020196_92,Even,True,False
2018020196_268,Even,False,False
2018020196_360,Even,False,False
2018020197_5,Even,False,False
2018020197_67,Even,False,False
2018020197_99,Even,False,False
2018020197_180,Even,False,False
2018020197_209,Even,False,False
2018020197_268,Even,True,False
2018020197_315,Even,False,False
2018020198_46,Power Play,True,False
2018020198_291,Even,False,False
2018020198_319,Short Handed,False,True
2018020199_58,Even,True,False
2018020199_146,Even,False,False
2018020199_209,Even,False,False
2018020199_360,Power Play,False,False
2018020199_378,Short Handed,False,False
2018020200_66,Even,False,False
2018020200_69,Even,False,False
2018020200_116,Even,False,False
2018020200_161,Even,False,False
2018020200_174,Even,False,False
2018020200_233,Power Play,False,False
2018020200_314,Even,True,False
2018020201_27,Even,False,False
2018020201_30,Even,True,False
2018020201_71,Power Play,False,False
2018020201_94,Even,False,False
2018020201_178,Even,False,False
2018020201_249,Even,False,False
2018020202_78,Even,True,False
2018020204_84,Even,True,False
2018020204_143,Even,False,False
2018020204_302,Even,False,False
2018020203_16,Power Play,False,False
2018020203_59,Power Play,False,False
2018020203_74,Even,False,False
2018020203_134,Even,False,False
2018020203_167,Even,False,False
2018020203_255,Even,False,False
2018020203_259,Even,True,False
2018020203_280,Short Handed,False,True
2018020205_56,Even,False,False
2018020205_155,Power Play,True,False
2018020205_206,Even,False,False
2018020205_247,Short Handed,False,False
2018020205_252,Short Handed,False,False
2018020206_5,Even,False,False
2018020206_25,Even,False,False
2018020206_91,Even,False,False
2018020206_176,Power Play,False,False
2018020206_219,Even,False,False
2018020206_281,Even,False,False
2018020206_307,Even,True,False
2018020207_31,Power Play,False,False
2018020207_82,Power Play,False,False
2018020207_135,Even,False,False
2018020207_237,Even,False,False
2018020207_294,Even,False,False
2018020207_331,Power Play,False,False
2018020207_341,Even,True,False
2018020208_118,Even,False,False
2018020208_120,Even,True,False
2018020208_253,Even,False,False
2018020208_309,Even,False,True
2018020209_112,Even,False,False
2018020209_141,Even,False,False
2018020209_185,Even,False,False
2018020209_284,Even,False,False
2018020209_294,Even,True,False
2018020207_31,Power Play,False,False
2018020207_82,Power Play,False,False
2018020207_135,Even,False,False
2018020207_237,Even,False,False
2018020207_294,Even,False,False
2018020207_331,Power Play,False,False
2018020207_341,Even,True,False
2018020208_118,Even,False,False
2018020208_120,Even,True,False
2018020208_253,Even,False,False
2018020208_309,Even,False,True
2018020209_112,Even,False,False
2018020209_141,Even,False,False
2018020209_185,Even,False,False
2018020209_284,Even,False,False
2018020209_294,Even,True,False
2018020210_20,Short Handed,False,False
2018020210_26,Power Play,False,False
2018020210_337,Power Play,True,False
2018020211_25,Even,False,False
2018020211_36,Even,False,False
2018020211_50,Even,False,False
2018020211_80,Even,False,False
2018020211_183,Power Play,False,False
2018020211_245,Even,False,False
2018020211_346,Even,False,
2018020212_21,Even,False,False
2018020212_67,Even,False,False
2018020212_94,Even,True,False
2018020212_202,Power Play,False,False
2018020212_258,Power Play,False,False
2018020212_267,Even,False,False
2018020213_22,Even,False,False
2018020213_35,Even,False,False
2018020213_50,Power Play,False,False
2018020213_155,Even,True,False
2018020213_171,Even,False,False
2018020213_183,Power Play,False,False
2018020214_51,Even,False,False
2018020214_83,Power Play,False,False
2018020214_98,Power Play,False,False
2018020214_172,Even,True,False
2018020214_235,Even,False,False
2018020214_274,Even,False,False
2018020214_290,Even,False,True
2018020210_20,Short Handed,False,False
2018020210_26,Power Play,False,False
2018020210_337,Power Play,True,False
2018020211_25,Even,False,False
2018020211_36,Even,False,False
2018020211_50,Even,False,False
2018020211_80,Even,False,False
2018020211_183,Power Play,False,False
2018020211_245,Even,False,False
2018020211_346,Even,False,
2018020212_21,Even,False,False
2018020212_67,Even,False,False
2018020212_94,Even,True,False
2018020212_202,Power Play,False,False
2018020212_258,Power Play,False,False
2018020212_267,Even,False,False
2018020213_22,Even,False,False
2018020213_35,Even,False,False
2018020213_50,Power Play,False,False
2018020213_155,Even,True,False
2018020213_171,Even,False,False
2018020213_183,Power Play,False,False
2018020214_51,Even,False,False
2018020214_83,Power Play,False,False
2018020214_98,Power Play,False,False
2018020214_172,Even,True,False
2018020214_235,Even,False,False
2018020214_274,Even,False,False
2018020214_290,Even,False,True
2018020215_40,Even,False,False
2018020215_115,Even,True,False
2018020215_190,Even,False,False
2018020215_349,Even,False,True
2018020216_9,Even,False,False
2018020216_92,Even,False,False
2018020216_145,Even,False,False
2018020216_160,Power Play,False,False
2018020216_218,Even,False,False
2018020216_276,Even,False,False
2018020216_308,Even,True,False
2018020216_312,Short Handed,False,False
2018020217_100,Power Play,False,False
2018020217_164,Even,True,False
2018020217_192,Even,False,False
2018020217_225,Power Play,False,False
2018020217_279,Even,False,True
2018020218_14,Even,False,False
2018020218_81,Even,False,False
2018020218_86,Even,False,False
2018020218_92,Even,False,False
2018020218_155,Even,False,False
2018020218_194,Even,True,False
2018020218_240,Power Play,False,False
2018020218_312,Even,False,False
2018020218_333,Even,False,False
2018020218_351,Even,False,True
2018020219_81,Even,False,False
2018020219_189,Even,False,False
2018020219_199,Power Play,False,False
2018020219_235,Even,False,False
2018020219_360,Even,False,
2018020220_29,Even,False,False
2018020220_116,Even,False,False
2018020220_195,Even,False,False
2018020220_201,Even,True,False
2018020220_229,Even,False,False
2018020220_241,Power Play,False,False
2018020220_279,Power Play,False,False
2018020221_66,Even,False,False
2018020221_75,Even,True,False
2018020221_97,Power Play,False,False
2018020221_104,Power Play,False,False
2018020221_276,Even,False,True
2018020222_44,Power Play,False,False
2018020222_84,Even,True,False
2018020222_153,Even,False,False
2018020222_203,Even,False,False
2018020222_332,Even,False,True
2018020223_23,Even,False,False
2018020223_114,Even,False,False
2018020223_148,Power Play,False,False
2018020223_169,Even,False,False
2018020223_199,Even,False,False
2018020223_211,Even,False,False
2018020223_240,Even,True,False
2018020215_40,Even,False,False
2018020215_115,Even,True,False
2018020215_190,Even,False,False
2018020215_349,Even,False,True
2018020216_9,Even,False,False
2018020216_92,Even,False,False
2018020216_145,Even,False,False
2018020216_160,Power Play,False,False
2018020216_218,Even,False,False
2018020216_276,Even,False,False
2018020216_308,Even,True,False
2018020216_312,Short Handed,False,False
2018020217_100,Power Play,False,False
2018020217_164,Even,True,False
2018020217_192,Even,False,False
2018020217_225,Power Play,False,False
2018020217_279,Even,False,True
2018020218_14,Even,False,False
2018020218_81,Even,False,False
2018020218_86,Even,False,False
2018020218_92,Even,False,False
2018020218_155,Even,False,False
2018020218_194,Even,True,False
2018020218_240,Power Play,False,False
2018020218_312,Even,False,False
2018020218_333,Even,False,False
2018020218_351,Even,False,True
2018020219_81,Even,False,False
2018020219_189,Even,False,False
2018020219_199,Power Play,False,False
2018020219_235,Even,False,False
2018020219_360,Even,False,
2018020220_29,Even,False,False
2018020220_116,Even,False,False
2018020220_195,Even,False,False
2018020220_201,Even,True,False
2018020220_229,Even,False,False
2018020220_241,Power Play,False,False
2018020220_279,Power Play,False,False
2018020221_66,Even,False,False
2018020221_75,Even,True,False
2018020221_97,Power Play,False,False
2018020221_104,Power Play,False,False
2018020221_276,Even,False,True
2018020222_44,Power Play,False,False
2018020222_84,Even,True,False
2018020222_153,Even,False,False
2018020222_203,Even,False,False
2018020222_332,Even,False,True
2018020223_23,Even,False,False
2018020223_114,Even,False,False
2018020223_148,Power Play,False,False
2018020223_169,Even,False,False
2018020223_199,Even,False,False
2018020223_211,Even,False,False
2018020223_240,Even,True,False
2018020224_65,Power Play,False,False
2018020224_169,Power Play,False,False
2018020224_344,Even,True,False
2018020225_81,Even,False,False
2018020225_112,Even,True,False
2018020225_175,Power Play,False,False
2018020225_246,Power Play,False,False
2018020225_321,Even,False,True
2018020226_45,Even,False,False
2018020226_61,Even,False,False
2018020226_92,Power Play,False,False
2018020226_241,Short Handed,False,False
2018020226_243,Even,True,False
2018020224_65,Power Play,False,False
2018020224_169,Power Play,False,False
2018020224_344,Even,True,False
2018020225_81,Even,False,False
2018020225_112,Even,True,False
2018020225_175,Power Play,False,False
2018020225_246,Power Play,False,False
2018020225_321,Even,False,True
2018020226_45,Even,False,False
2018020226_61,Even,False,False
2018020226_92,Power Play,False,False
2018020226_241,Short Handed,False,False
2018020226_243,Even,True,False
2018020227_18,Even,False,False
2018020227_94,Even,False,False
2018020227_131,Even,False,False
2018020227_169,Even,False,False
2018020227_176,Power Play,False,False
2018020227_179,Even,False,False
2018020227_195,Power Play,False,False
2018020227_204,Even,False,False
2018020227_221,Power Play,False,False
2018020227_231,Even,True,False
2018020227_281,Short Handed,False,False
2018020227_292,Even,False,False
2018020227_305,Power Play,False,False
2018020228_142,Even,False,False
2018020228_158,Even,True,False
2018020228_214,Even,False,False
2018020228_237,Power Play,False,False
2018020228_313,Even,False,True
2018020229_10,Even,False,False
2018020229_26,Even,False,False
2018020229_49,Power Play,False,False
2018020229_119,Even,False,False
2018020229_149,Short Handed,False,False
2018020229_151,Short Handed,False,False
2018020229_234,Even,False,False
2018020229_298,Even,False,False
2018020229_321,Even,True,False
2018020230_38,Even,False,False
2018020230_57,Even,False,False
2018020230_85,Even,False,False
2018020230_90,Even,False,False
2018020230_102,Even,False,False
2018020230_106,Even,False,False
2018020230_162,Even,False,False
2018020230_183,Even,False,False
2018020230_226,Short Handed,False,False
2018020230_249,Even,False,False
2018020230_339,Even,True,False
2018020231_91,Power Play,False,False
2018020231_112,Power Play,False,False
2018020231_210,Even,False,False
2018020231_217,Even,False,False
2018020231_286,Even,False,False
2018020231_296,Even,False,False
2018020231_305,Even,True,False
2018020231_320,Even,False,False
2018020232_18,Even,False,False
2018020232_126,Even,False,False
2018020232_145,Even,False,False
2018020232_242,Even,False,False
2018020232_289,Even,True,False
2018020232_294,Even,False,True
2018020233_30,Even,False,False
2018020233_67,Power Play,False,False
2018020233_92,Even,False,False
2018020233_118,Even,True,False
2018020233_135,Even,False,False
2018020233_156,Even,False,False
2018020233_217,Even,False,False
2018020234_52,Even,False,False
2018020234_77,Even,False,False
2018020234_156,Even,False,False
2018020234_159,Even,False,False
2018020234_178,Even,False,False
2018020234_262,Even,False,False
2018020234_296,Even,True,False
2018020235_21,Even,False,False
2018020235_80,Power Play,False,False
2018020235_187,Even,True,False
2018020235_306,Short Handed,False,True
2018020227_18,Even,False,False
2018020227_94,Even,False,False
2018020227_131,Even,False,False
2018020227_169,Even,False,False
2018020227_176,Power Play,False,False
2018020227_179,Even,False,False
2018020227_195,Power Play,False,False
2018020227_204,Even,False,False
2018020227_221,Power Play,False,False
2018020227_231,Even,True,False
2018020227_281,Short Handed,False,False
2018020227_292,Even,False,False
2018020227_305,Power Play,False,False
2018020228_142,Even,False,False
2018020228_158,Even,True,False
2018020228_214,Even,False,False
2018020228_237,Power Play,False,False
2018020228_313,Even,False,True
2018020229_10,Even,False,False
2018020229_26,Even,False,False
2018020229_49,Power Play,False,False
2018020229_119,Even,False,False
2018020229_149,Short Handed,False,False
2018020229_151,Short Handed,False,False
2018020229_234,Even,False,False
2018020229_298,Even,False,False
2018020229_321,Even,True,False
2018020230_38,Even,False,False
2018020230_57,Even,False,False
2018020230_85,Even,False,False
2018020230_90,Even,False,False
2018020230_102,Even,False,False
2018020230_106,Even,False,False
2018020230_162,Even,False,False
2018020230_183,Even,False,False
2018020230_226,Short Handed,False,False
2018020230_249,Even,False,False
2018020230_339,Even,True,False
2018020231_91,Power Play,False,False
2018020231_112,Power Play,False,False
2018020231_210,Even,False,False
2018020231_217,Even,False,False
2018020231_286,Even,False,False
2018020231_296,Even,False,False
2018020231_305,Even,True,False
2018020231_320,Even,False,False
2018020232_18,Even,False,False
2018020232_126,Even,False,False
2018020232_145,Even,False,False
2018020232_242,Even,False,False
2018020232_289,Even,True,False
2018020232_294,Even,False,True
2018020233_30,Even,False,False
2018020233_67,Power Play,False,False
2018020233_92,Even,False,False
2018020233_118,Even,True,False
2018020233_135,Even,False,False
2018020233_156,Even,False,False
2018020233_217,Even,False,False
2018020234_52,Even,False,False
2018020234_77,Even,False,False
2018020234_156,Even,False,False
2018020234_159,Even,False,False
2018020234_178,Even,False,False
2018020234_262,Even,False,False
2018020234_296,Even,True,False
2018020235_21,Even,False,False
2018020235_80,Power Play,False,False
2018020235_187,Even,True,False
2018020235_306,Short Handed,False,True
2018020236_70,Even,False,False
2018020236_122,Even,True,False
2018020236_144,Even,False,False
2018020236_162,Even,False,False
2018020236_209,Even,False,False
2018020236_219,Even,False,False
2018020236_290,Even,False,False
2018020237_108,Power Play,False,False
2018020237_189,Power Play,False,False
2018020237_272,Power Play,True,False
2018020238_207,Power Play,False,False
2018020238_209,Power Play,False,False
2018020238_227,Even,False,False
2018020238_294,Even,False,False
2018020238_326,Even,True,False
2018020239_72,Even,True,False
2018020239_120,Even,False,False
2018020239_166,Even,False,False
2018020239_261,Even,False,False
2018020240_61,Power Play,False,False
2018020240_78,Even,False,False
2018020240_225,Even,False,False
2018020240_239,Even,True,False
2018020240_250,Even,False,False
2018020240_262,Power Play,False,False
2018020240_292,Even,False,True
2018020241_8,Even,False,False
2018020241_133,Even,True,False
2018020241_153,Even,False,False
2018020241_200,Power Play,False,False
2018020241_262,Even,False,False
2018020241_291,Even,False,False
2018020236_70,Even,False,False
2018020236_122,Even,True,False
2018020236_144,Even,False,False
2018020236_162,Even,False,False
2018020236_209,Even,False,False
2018020236_219,Even,False,False
2018020236_290,Even,False,False
2018020237_108,Power Play,False,False
2018020237_189,Power Play,False,False
2018020237_272,Power Play,True,False
2018020238_207,Power Play,False,False
2018020238_209,Power Play,False,False
2018020238_227,Even,False,False
2018020238_294,Even,False,False
2018020238_326,Even,True,False
2018020239_72,Even,True,False
2018020239_120,Even,False,False
2018020239_166,Even,False,False
2018020239_261,Even,False,False
2018020240_61,Power Play,False,False
2018020240_78,Even,False,False
2018020240_225,Even,False,False
2018020240_239,Even,True,False
2018020240_250,Even,False,False
2018020240_262,Power Play,False,False
2018020240_292,Even,False,True
2018020241_8,Even,False,False
2018020241_133,Even,True,False
2018020241_153,Even,False,False
2018020241_200,Power Play,False,False
2018020241_262,Even,False,False
2018020241_291,Even,False,False
2018020242_21,Even,False,False
2018020242_191,Even,False,False
2018020242_200,Even,False,False
2018020242_219,Even,False,False
2018020242_274,Even,False,False
2018020242_281,Even,False,False
2018020242_313,Even,False,
2018020242_314,Even,False,
2018020242_316,Even,False,
2018020243_77,Even,True,False
2018020243_167,Even,False,False
2018020243_251,Even,False,False
2018020243_302,Even,False,True
2018020244_57,Even,False,False
2018020244_90,Even,False,False
2018020244_122,Even,False,False
2018020244_161,Power Play,False,False
2018020244_195,Even,False,False
2018020244_205,Even,False,False
2018020244_235,Even,False,False
2018020244_289,Power Play,False,False
2018020244_310,Even,True,False
2018020245_112,Even,False,False
2018020245_149,Even,True,False
2018020245_180,Power Play,False,False
2018020245_239,Even,False,False
2018020245_315,Power Play,False,False
2018020245_320,Even,False,False
2018020246_99,Power Play,False,False
2018020246_105,Even,False,False
2018020246_163,Even,False,False
2018020246_167,Even,False,False
2018020246_183,Even,False,False
2018020246_203,Even,False,False
2018020246_248,Power Play,False,False
2018020246_280,Even,False,False
2018020246_298,Even,True,False
2018020247_39,Even,False,False
2018020247_50,Even,False,False
2018020247_58,Even,False,False
2018020247_136,Power Play,False,False
2018020247_173,Even,False,False
2018020247_198,Even,False,False
2018020247_230,Even,False,False
2018020247_268,Power Play,False,False
2018020247_272,Even,True,False
2018020247_319,Power Play,False,False
2018020248_42,Even,False,False
2018020248_49,Even,False,False
2018020248_145,Even,False,False
2018020248_212,Even,False,False
2018020248_244,Power Play,True,False
2018020248_304,Even,False,True
2018020249_167,Even,True,False
2018020249_183,Even,False,False
2018020249_246,Even,False,False
2018020249_293,Even,False,False
2018020250_54,Even,False,False
2018020250_106,Even,False,False
2018020250_181,Power Play,False,False
2018020250_223,Even,False,False
2018020250_282,Even,False,False
2018020250_299,Even,False,False
2018020250_397,Even,False,
2018020251_38,Even,False,False
2018020251_103,Power Play,False,False
2018020251_144,Even,False,False
2018020251_152,Even,False,False
2018020251_168,Even,False,False
2018020251_171,Even,False,False
2018020251_193,Short Handed,False,False
2018020251_208,Even,False,False
2018020251_318,Even,False,
2018020251_319,Even,False,
2018020251_321,Even,False,
2018020251_322,Even,False,
2018020251_327,Even,False,
2018020252_17,Even,True,False
2018020242_21,Even,False,False
2018020242_191,Even,False,False
2018020242_200,Even,False,False
2018020242_219,Even,False,False
2018020242_274,Even,False,False
2018020242_281,Even,False,False
2018020242_313,Even,False,
2018020242_314,Even,False,
